CourseId,ReviewId,Review,Label,SemanticUnits
machine-learning,8248,"Of course, it is a very good course, but I hope it could dig more in machine learning presonaly.",5,['course good course hope could dig machine learning presonaly']
machine-learning,8249,Hard subject presented with so many clarity that you will have fun to learn with,5,['hard subject presented many clarity fun learn']
machine-learning,8250,The best ML resource that ever existed!,5,['best ml resource ever existed']
machine-learning,8251,"Very interesting content, very well explained.Minor issues: some quizzes or questions appear a little early sometimes regarding the order of the videos though, and subtitles are not always correct.",4,"['interesting content well explained', 'minor issues quizzes questions appear little early sometimes regarding', 'order videos though subtitles not always correct']"
machine-learning,8252,Worth the time spent. Enjoyed it totally :),5,"['worth time spent', 'enjoyed it totally :)']"
machine-learning,8253,"The best teacher that I've ever had, and the best course I've taken! Absolutely brilliant. Andrew is truly an inspiration.",5,"['best teacher ever best course taken', 'absolutely brilliant', 'andrew truly inspiration']"
machine-learning,8254,"Very interesting course. Some more abstract theory would be highly welcomed, but anyway a great course!Thank you!",5,"['very interesting course', 'abstract theory would highly welcomed anyway great course', 'thank you']"
machine-learning,8255,Quite informative and the Tutor is good,4,['quite informative tutor good']
machine-learning,8256,"Actually, I did not finish the course since the sudden increment of work loading.But this course is really amazing and I will finish it next in the next session.",5,"['actually not finish course since sudden increment work loading', 'course really amazing finish next next session']"
machine-learning,8257,"The theory of machine learning is very hard to understand, but Andrew made this course easy understanding. This is the best course that i had ever taken in coursera. Thanks, Andrew!",5,"['theory machine learning hard understand andrew made course easy understanding', 'best course ever taken coursera', 'thanks, andrew']"
machine-learning,8258,very useful course,5,['very useful course']
machine-learning,8259,Andrew Ng is a really great teacher!,5,['andrew ng really great teacher']
machine-learning,8260,"While the professor doesn't want to confuse the audience with proofs and calculus, I think it would be nice to have some extra videos that explain in detail the proofs and reasoning behind the different formulas used throughout the course.",4,"['professor want confuse audience proofs calculus', 'think would nice extra videos explain', 'detail proofs reasoning behind different formulas used throughout course']"
machine-learning,8261,My first course in Machine Learning and I just loved it!,5,['first course machine learning loved']
machine-learning,8262,Excellent course and pretty good job done by Andrew Ng who not only mentions different techniques used in machine learning but also explains the intuition behind them in layman terms.,4,"['excellent course pretty good job done', 'andrew ng not mentions different techniques used', 'machine learning also explains intuition behind layman terms']"
machine-learning,8263,"This course was well organized, although it was (for me) often a bit lacking in deep mathematical detail.",4,['course well organized although often bit lacking deep mathematical detail']
machine-learning,8264,I found this tutorial very excellent,5,['found tutorial excellent']
machine-learning,8265,The course is perfectly structured and balanced in scope and depth. Key concepts are supported with step by step explanation which help get more intuition. Very illustrative labs. It was a great pleasure to go through the course.,5,"['course perfectly structured balanced scope depth', 'key concepts supported step step explanation help get intuition', 'very illustrative labs', 'great pleasure go course']"
machine-learning,8266,very good for getting start in Machine Learn even without programming background,5,['good getting start machine learn even without programming background']
machine-learning,8267,Nice! This course give me a chance to study something with challenge.,5,"['nice', 'course give chance study something challenge']"
machine-learning,8268,Excellent course. Very efficient use of time.,5,"['excellent course', 'efficient use time']"
machine-learning,8269,It was an awesome experience!,5,['it was an awesome experience']
machine-learning,8270,"Very helpful course, hope to find that level of teaching in all courses.thanks!",5,"['helpful course hope find level teaching courses', 'thanks']"
machine-learning,8271,"Wonderful course! Sound quality requires revision, but content is supreme.",4,"['wonderful course', 'sound quality requires revision content supreme']"
machine-learning,8272,Very suitable for a fresh student to know and understand the principal of machine learning. Assignments help a lot to hand on machine learning skills.,5,"['suitable fresh student know understand principal machine learning', 'assignments help lot hand machine learning skills']"
machine-learning,8273,Highly recommended. this course is free and accessible (in my opinion) for anyone (some background inmath and CS might help). Thank you Stanford.,5,"['highly recommended', 'course free accessible opinion anyone background inmath cs might help', 'thank you stanford']"
machine-learning,8274,"I really enjoyed learning this course! All the course material, including the slides, quizzes, programming problem descriptions, are so well prepared. I like those subtle animations used in those examples in the teaching slides. They just simply help!",5,"['really enjoyed learning course', 'course material including slides quizzes programming problem descriptions well prepared', 'like subtle animations used examples teaching slides', 'they just simply help']"
machine-learning,8275,Extremely helpful!,5,['extremely helpful']
machine-learning,8276,OK,4,['ok']
machine-learning,8277,Great explanations! This is a very useful course.,5,"['great explanations', 'this is a very useful course']"
machine-learning,8278,Very useful course for data scientists. Very knowledgeable professor.,5,"['useful course data scientists', 'very knowledgeable professor']"
machine-learning,8279,Great course! Easy to understand! Really learned a lot!,5,"['great course', 'easy to understand', 'really learned lot']"
machine-learning,8280,T do thank you professor A.W.This course gave a lot help in machine learning!,5,"['t do thank you professor a', 'w', 'course gave lot help machine learning']"
machine-learning,8281,"Great, interesting, and easy to understand course to learn machine learning.",5,['great interesting easy understand course learn machine learning']
machine-learning,8282,Very good. It make sense for my learning linear algebra and Calculus.,5,"['very good', 'make sense learning linear algebra calculus']"
machine-learning,8283,"Beginning was a bit slow (and simple), but then it got going. Very satisfied with the course.",5,"['beginning bit slow simple got going', 'very satisfied with the course']"
machine-learning,8284,An amazing opportunity for an interactive and well structured learning about Machine Learning. The mixture between video classes and exercises was extremely well designed. Congratulations!,5,"['amazing opportunity interactive well structured learning machine learning', 'mixture video classes exercises extremely well designed', 'congratulations']"
machine-learning,8285,This class is a great place to start with machine learning. Andrew Ng is brilliant!,5,"['class great place start machine learning', 'andrew ng brilliant']"
machine-learning,8286,"I would give 4.5 stars but not full marks because I don't believe there is sufficient support for novice programmers. More worked examples earlier on with MatLab would have been invaluable and the first week could have an easy programming project to establish the basics via practical experience rather than lecture.However, I found the material to be otherwise fascinating and inspiring in the potential power of Machine Learning to apply mathematical principles to ameliorate the human condition. This has confirmed the path I have chosen. Thank you.",4,"['would give 4', ""5 stars not full marks don't believe sufficient support novice programmers"", 'worked examples earlier matlab would invaluable', 'first week could easy programming project', 'establish basics via practical experience rather lecture', 'however found material otherwise fascinating inspiring', 'potential power machine learning apply mathematical principles ameliorate human condition', 'confirmed path chosen', 'thank you']"
machine-learning,8287,This is an excellent course! It is the second time I take this course and it is getting better with each session. The material is explained very clearly and the concepts are easy to understand. The exercises are challenging and really make you think. All the necessary programs are provided and all you need is the will to learn.Kudos and a big thank you to the professor and to his excellent team!,5,"['this is an excellent course', 'second time take course getting better session', 'material explained clearly concepts easy understand', 'exercises challenging really make think', 'necessary programs provided need learn', 'kudos big thank professor excellent team']"
machine-learning,8288,"Very nice, the only bad thing is that the instructor uses Octave/Matlab, It would have been nice if he have used Python instead.",4,['nice bad thing instructor uses octave matlab would nice used python instead']
machine-learning,8289,quite useful as a self-paced course.,5,['quite useful self paced course']
machine-learning,8290,非常适合的机器学习入门课程，讲的深入浅出，引人入胜，感觉受益匪浅,5,['非常适合的机器学习入门课程，讲的深入浅出，引人入胜，感觉受益匪浅']
machine-learning,8291,"very interesting, very useful.",5,"['very interesting, very useful']"
machine-learning,8292,NICE,5,['nice']
machine-learning,8293,"I am a chemist/biologist without any formal computational training or strong background in mathematics. This course has helped me grasp concepts around machine learning which I feel are increasingly important in the field of computational biology and given me the confidence to pursue projects in machine learning. I believe this will be an important skill for my ongoing career and am very thankful for the material and the opportunity to grow outside of my career.Thank you Andrew Ng, course mods and, Coursera!",5,"['chemist biologist without formal computational training strong background mathematics', 'course helped grasp concepts around machine learning', 'feel increasingly important field computational biology', 'given confidence pursue projects machine learning', 'believe important skill ongoing career thankful material opportunity grow outside career', 'thank andrew ng course mods coursera']"
machine-learning,8294,"Brilliant course! Highly recommand for its concise and wonderful content! Btw, Andrew Ng is really a cool professor > <",5,"['brilliant course', 'highly recommand concise wonderful content', 'btw andrew ng really cool professor']"
machine-learning,8295,an excellent course~,5,['an excellent course~']
machine-learning,8296,excellent :),5,['excellent :)']
machine-learning,8297,"loving this course, theoretical , but not naval gazing math. very pragmatic thoroughly and well explained.excellent!",5,"['loving course theoretical not naval gazing math', 'pragmatic thoroughly well explained', 'excellent']"
machine-learning,8298,it's useful,5,"[""it's useful""]"
machine-learning,8299,It's an awesome course for the beginners in the so much growing industry of Machine Learning. I strongly recommend this course not only for the beginners but also for experienced persons to expand your knoledge in this area.,5,"['awesome course beginners much growing industry machine learning', 'strongly recommend course not beginners also experienced persons expand knoledge area']"
machine-learning,8300,Very much interesting.,5,['very much interesting']
machine-learning,8301,The best class ever for machine learning...,5,['best class ever machine learning']
machine-learning,8302,Very good !!!,5,['very good']
machine-learning,8303,The course covers important fundamentals and offers a hands-on approach to implement powerful algorithms that can be used in detecting crucial trends in data. Prof. Andrew Ng has designed a great course and has presented it very well.,5,"['course covers important fundamentals offers hands', 'approach implement powerful algorithms used detecting crucial trends data', 'prof', 'andrew ng designed great course presented well']"
machine-learning,8304,"Es un curso asombroso, me ha motivado a investigar mas sobre el tema.",5,['es un curso asombroso ha motivado investigar mas sobre el tema']
machine-learning,8305,this course is amazingly fluid and comprehensive. Great job.,5,"['course amazingly fluid comprehensive', 'great job']"
machine-learning,8306,"Well thought through, technical, systematic, practical, free.",5,['well thought technical systematic practical free']
machine-learning,8307,"It's an awesome course. The lectures are very self sufficient and interesting. Even if do not have any prior experience, you can still learn Machine Learning. Thank you for providing such an awesome learning experience.",5,"[""it's an awesome course"", 'lectures self sufficient interesting', 'even not prior experience still learn machine learning', 'thank providing awesome learning experience']"
machine-learning,8308,"I would like to show my gratitude to Professor Andrew Ng & Stanford University for conducting this class.It's one the best course that I have come across in my entire life.Also teaching approach adopted by professor, is simply amazing. The way he delivered his lectures by giving real life example (staring with simple to complex), actually makes the learning curve less stiff.Wish I could find more courses like this; especially in the subject of Neural Networking.Best Regards",5,"['would like show gratitude professor andrew ng stanford university conducting class', 'one best course come across entire life', 'also teaching approach adopted professor simply amazing', 'way delivered lectures giving real life example staring', 'simple complex actually makes learning curve less stiff', 'wish could find courses like especially subject neural networking', 'best regards']"
machine-learning,8309,"Poorly described, but versatile in coverage. Could do with accessing Lecture Notes.",3,"['poorly described versatile coverage', 'could accessing lecture notes']"
machine-learning,8310,Simple and comprehensive. A good introductory course to data science,5,"['simple and comprehensive', 'good introductory course data science']"
machine-learning,8311,"This is by far the best course for people to get knowledge of machine learning in practice, especially for people who are working full day and are not actual students.What I really missed here, is some other topics:1. Bayessian networks.2. Markovian decision processes and Markovian hidden models.3. Deep learning, of course.I guess you cannot really cover all that in one course, but I would gladly see the sequels for this course describing those topics.",5,"['far best course people get knowledge', 'machine learning practice especially people working full day not actual students', 'really missed topics 1', 'bayessian networks', '2', 'markovian decision processes markovian hidden models', '3', 'deep learning course', 'guess cannot really cover one course', 'would gladly see sequels course describing topics']"
machine-learning,8312,The course is classic and informative. You can find there are thousands of students all over the world learning this lesson and this phenomenon can certify something.,5,"['course classic informative', 'find thousands students world learning lesson phenomenon certify something']"
machine-learning,8313,Learn a lot!,5,['learn a lot']
machine-learning,8314,Andrew Ng did a great job with this course. He covers algorithms and others tools to do machine learning. Being new to machine learning I believe I got an idea what it is about and how to apply the methods.,5,"['andrew ng great job course', 'covers algorithms others tools machine learning', 'new machine learning believe got idea apply methods']"
machine-learning,8315,A good course helps you learn about Machine Learning and Prof. Ng is a great teacher.,5,"['good course helps learn machine learning prof', 'ng great teacher']"
machine-learning,8316,"Me ha encantado este curso, debo abandonarlo para abordar un nuevo curso por razones laborales.Muchas gracias, por su material.",5,"['ha encantado este curso debo abandonarlo para abordar un nuevo curso por razones laborales', 'muchas gracias por su material']"
machine-learning,8317,Loved it! Every lesson was a challenge and every accomplishment was a victory! Thanks for your time preparing this course!,5,"['loved it', 'every lesson challenge every accomplishment victory', 'thanks time preparing course']"
machine-learning,8318,This is the course #1 on machine learning.,5,['course 1 machine learning']
machine-learning,8319,Excellent way to explain the machine learning applications.,5,['excellent way explain machine learning applications']
machine-learning,8320,Structured course content. Thanks alot Coursera !!,5,"['structured course content', 'thanks alot coursera']"
machine-learning,8321,"Great course! Andrew is a great teacher. Teaches every algorithm and every method used in machine learning fundamentally. No logical jumps. Really concise and clear, thank you Andrew and thank you Coursera!",5,"['great course', 'andrew great teacher', 'teaches every algorithm every method used machine learning fundamentally', 'no logical jumps', 'really concise clear thank andrew thank coursera']"
machine-learning,8322,"One of the first Coursera courses and still a solid exemplar.Could stand to be updated with better-produced videos (audio levels and clarity in particular) but material is well-organised, interesting and clearly-communicated.",5,"['one first coursera courses still solid exemplar', 'could stand updated better produced videos audio levels', 'clarity particular material well organised interesting clearly communicated']"
machine-learning,8323,Excellent stuff.. do not miss it...,4,"['excellent stuff', 'do not miss it']"
machine-learning,8324,Amazed by how much work and effort has been put in making this course.,5,['amazed much work effort put making course']
machine-learning,8325,"It is very suitable for those who have no background involving machine learning, this lecture is very basic but practical and essential.",4,['suitable no background involving machine learning lecture basic practical essential']
machine-learning,8326,A most excellent introduction to machine learning.,5,['excellent introduction machine learning']
machine-learning,8327,very useful and to the point course. Best for Machine Learning starter.,5,"['useful point course', 'best machine learning starter']"
machine-learning,8328,"Explanations made simple, so interest remains intact as the course progresses...",5,['explanations made simple interest remains intact course progresses']
machine-learning,8329,offer both theoretical and practical views,5,['offer theoretical practical views']
machine-learning,8330,Logically structured and well paced.,5,['logically structured well paced']
machine-learning,8331,Excellent class! I learned a lot. Thanks!,5,"['excellent class', 'i learned a lot', 'thanks']"
machine-learning,8332,A very good introduction to machine learning concept and the algorithms.,5,['good introduction machine learning concept algorithms']
machine-learning,8333,so many maths & hardcore foundations it hurts,5,['many maths hardcore foundations hurts']
machine-learning,8334,Extremely helpful,5,['extremely helpful']
machine-learning,8335,"This course is absolute garbage. You get no feedback on your quizzes or assignments and the professor is one of the most boring I've ever seen. It's absurdly frustrating to repeatedly fail without any feedback as to why you're failing.The lectures are clearly from a math perspective, as the prof simply draws what he's talking about on the slides. His hand writing is poor, and he does a lackluster job of explaining what exactly he's doing.Finally, pure lecture with no notes is almost impossible to learn, as there's nothing to read and study.I'd rate this course a 1/10, take the course on iTunes from Caltech instead.",1,"['course absolute garbage', 'get no feedback quizzes assignments professor one boring ever seen', 'absurdly frustrating repeatedly fail without feedback failing', 'lectures clearly math perspective prof simply draws talking slides', 'hand writing poor lackluster job explaining exactly', ""finally pure lecture no notes almost impossible learn there's nothing read study"", 'rate course 1 10 take course itunes caltech instead']"
machine-learning,8336,"Dr Andrew Ang is doing a great job of explaining a very complex problems in a very simple and understandable way.It's not an easy course, especially the exercises. The force you to take that theory you've just learn and apply it to real practical exercises, that's never an easy task :-).That's why this course is so good.",5,"['dr andrew ang great job explaining complex problems simple understandable way', 'not easy course especially exercises', ""force take theory learn apply real practical exercises that's never easy task"", ""that's course good""]"
machine-learning,8337,"Excellent course, could be helped by having some prerequisites and then dispensing with the parts that breeze very secularly through weighty topics such as Linear Algebra and general interpreter based programming.<3",4,"['excellent course could helped prerequisites dispensing', 'parts breeze secularly weighty topics linear algebra general interpreter based programming', '<3']"
machine-learning,8338,One of the best courses I've attended.,5,['one best courses attended']
machine-learning,8339,Assignments are too easy. I am not able to practice optimization methods implementation (Like - fmincg etc).Video lectures are good but at some places lack the explanation (Like how do we get the cost function of neuralnets). Still very helpful.,3,"['assignments are too easy', 'not able practice optimization methods implementation like fmincg etc', 'video lectures good places lack explanation like get cost function neuralnets', 'still very helpful']"
machine-learning,8340,It is a really good lecture. I will take this course again later to get the certificate. Thanks.,5,"['really good lecture', 'take course later get certificate', 'thanks']"
machine-learning,8341,Can have a more math background for those who are interested,4,['math background interested']
machine-learning,8342,Excellent course to get started with Machine Learning,5,['excellent course get started machine learning']
machine-learning,8343,This is an excellent course about Machine Learning where you will get access to learn how to build algorithms to analyze and predict different systems.,5,"['excellent course machine learning get access', 'learn build algorithms analyze predict different systems']"
machine-learning,8344,"Great course. I took machine learning in grad school, but this ended up being very complimentary.",5,"['great course', 'took machine learning grad school ended complimentary']"
machine-learning,8345,"Awesome, thx Mr.Andrew, the course is very clear and intuitive .",4,"['awesome thx mr', 'andrew course clear intuitive']"
machine-learning,8346,Extremely useful and insightful !,5,['extremely useful insightful']
machine-learning,8347,"It would be great if there are more exercises to fix the concept, but great course!",5,['would great exercises fix concept great course']
machine-learning,8348,Great tutorial !I would recommend it for every one who doesn't know about the basics of machine learning. Andrew NG is a great tutor.,5,"['great tutorial', 'would recommend every one know basics machine learning', 'andrew ng great tutor']"
machine-learning,8349,very impressive,5,['very impressive']
machine-learning,8350,老师讲的很好，看的出来老师很喜欢机器学习，是带着感情讲课的，很,5,['老师讲的很好，看的出来老师很喜欢机器学习，是带着感情讲课的，很']
machine-learning,8351,Just great! This course details most of the machine learning algorithms and also provides hands-on experience with the implementation of those algorithms.,5,"['just great', 'course details machine learning algorithms also provides hands experience implementation algorithms']"
machine-learning,8352,"this course is one the best course on coursera, Andrew did a really great job.",5,['course one best course coursera andrew really great job']
machine-learning,8353,"I'm taking a graduate level Data Mining course, and I found I learned so much more just by taking this course! The assignments are worthwhile and the material is relevant and well explained.",5,"['taking graduate level data mining course found learned much taking course', 'assignments worthwhile material relevant well explained']"
machine-learning,8354,It's a wonderful course! It really helps me a lot in ML.,5,"[""it's a wonderful course"", 'really helps lot ml']"
machine-learning,8355,"Very nice,easy to understand,help file and background-support very powerful.",5,['nice easy understand help file background support powerful']
machine-learning,8356,Excelent course! I like it very much. Thanks for it!,5,"['excelent course', 'i like it very much', 'thanks for it']"
machine-learning,8357,Thank you very much Prof. Andrew Ng and Coursera team for this great and interesting course.,5,"['thank much prof', 'andrew ng coursera team great interesting course']"
machine-learning,8358,It is an excellent course .. it put me on track of learning ML .. It is not so advanced so one can easlly follow Ng and it is not so trivial. Ng is doing greate job by simplifying the ideas and algorithms .. I recommend this course for beginners,5,"['it is an excellent course', 'put track learning ml', 'not advanced one easlly follow ng not trivial', 'ng greate job simplifying ideas algorithms', 'recommend course beginners']"
machine-learning,8359,superb,5,['superb']
machine-learning,8360,Very good choice for you to walk into ML,5,['good choice walk ml']
machine-learning,8361,perfect！interesting！,5,['perfect！interesting！']
machine-learning,8362,Already learned a lot in this course (even though I took all machine learning classes at my university). A guided tour through machine learning is always a helping hand! ;-),5,"['already learned lot course even though took machine learning classes university', 'guided tour machine learning always helping hand', ';-)']"
machine-learning,8363,impressive course!!!!!,5,['impressive course']
machine-learning,8364,"Excellent course. Contents, videos, quizzes and programming exercises are very well contrived and conducted. I learnt a lot.",5,"['excellent course', 'contents videos quizzes programming exercises well contrived conducted', 'i learnt a lot']"
machine-learning,8365,Very practical way of teaching.Thank you Andrew sir very much!,5,"['practical way teaching', 'thank andrew sir much']"
machine-learning,8366,It's pretty good for a beginner.,5,['pretty good beginner']
machine-learning,8367,"It is a really good course, I like it!.",5,['really good course like']
machine-learning,8368,Andrew is an excellent instructor - thank you!,5,['andrew excellent instructor thank']
machine-learning,8369,Excellent content and excellent teacher.,5,['excellent content excellent teacher']
machine-learning,8370,Absolutely superb lectures,5,['absolutely superb lectures']
machine-learning,8371,"Amazing. Well organized. More self-paced courses, like this one, should be started.",5,"['amazing', 'well organized', 'self paced courses like one started']"
machine-learning,8372,so gr8.It's exactly the mooc I want!!!,5,"['so gr8', 'exactly mooc want']"
machine-learning,8373,"Although I have not finished it yet I certanly believe it to be an outstanding course. It gives a good insight into the many aspects comprised by 'Machine Learning'. Obviously is not, and neither intended to be, as comprehensive as it's presential counterpart CS229. In my opinion it offers a good balance of math/theory and some hands on experience in the form of programming assignments.",5,"['although not finished yet certanly believe outstanding course', ""gives good insight many aspects comprised 'machine learning'"", 'obviously not neither intended comprehensive presential counterpart cs229', 'opinion offers good balance math theory hands experience form programming assignments']"
machine-learning,8374,Really solid course for someone who wants to build a solid understanding of the main concepts of machine learning. Definitely learned a lot.,5,"['really solid course someone wants build', 'solid understanding main concepts machine learning', 'definitely learned lot']"
machine-learning,8375,"The assignments were the best part of this course. Kudos to Prof. Ng for creating such an interactive course,",5,"['assignments best part course', 'kudos to prof', 'ng creating interactive course']"
machine-learning,8376,This class is fantastic! I learned a lot from Teacher Ng about machine learning. T,5,"['this class is fantastic', 'learned lot teacher ng machine learning', 't']"
machine-learning,8377,very good the topics and bring to develop new ideas,5,['good topics bring develop new ideas']
machine-learning,8378,Easy to understand even for a maths and computer idiot like me ^-^Love getting smarter by taking this course ^-^,5,['easy understand even maths computer idiot like love getting smarter taking course']
machine-learning,8379,Very interesting course. thank you,5,"['very interesting course', 'thank you']"
machine-learning,8380,good！！！！,5,['good！！！！']
machine-learning,8381,"Currently in week 5, so far I love it!",5,['currently week 5 far love']
machine-learning,8382,"Fantastic teacher, content and coursera intiation.",5,['fantastic teacher content coursera intiation']
machine-learning,8383,More challenging homeworks may be better..,5,['challenging homeworks may better']
machine-learning,8384,A little bit advaced algebra and calculus for most of the users,4,['little bit advaced algebra calculus users']
machine-learning,8385,great course!Angrew Ng is a great scientist and teacher .I love him,5,"['great course', 'angrew ng great scientist teacher', 'i love him']"
machine-learning,8386,"Amazing course with easy to follow such a complex stuff. Absolutely great Professor with an great teaching attitude. Instead confusing with endless formulae try to give reasonable example with slowly increasing complexity factor. Just, Great.",5,"['amazing course easy follow complex stuff', 'absolutely great professor great teaching attitude', 'instead confusing endless formulae try give reasonable example slowly increasing complexity factor', 'just, great']"
machine-learning,8387,First session containing the Regression and Gradient descent with 1 variable was a very good session explain the basics very well. Thanks for Andrew for a wonderful session,5,"['first session containing regression gradient descent', '1 variable good session explain basics well', 'thanks andrew wonderful session']"
machine-learning,8388,Very nice for learning the basics.,5,['nice learning basics']
machine-learning,8389,"Go in details, the teacher master the course subject and gives some real world advices.",5,['go details teacher master course subject gives real world advices']
machine-learning,8390,"Awesome class. One of the most meaningful compendiums of innovative thought available on-line today. Nice work, Mr. Ng.",5,"['awesome class', 'one meaningful compendiums innovative thought available line today', 'nice work mr', 'ng']"
machine-learning,8391,"The best thing, just after the course when I see the stars to rate the course ML algorithm goes in my mind (Hehe). Super awesome course, right from the basics to deeper. Videos and topics are split in right pieces to keep it interesting. Interesting real world problems solved in programming exercises.",5,"['best thing course see stars rate', 'course ml algorithm goes mind hehe', 'super awesome course right basics deeper', 'videos topics split right pieces keep interesting', 'interesting real world problems solved programming exercises']"
machine-learning,8392,"the content is well chosen, easy to understand yet it contains a valuable piece of information",5,['content well chosen easy understand yet contains valuable piece information']
machine-learning,8393,Excellent course talking about the fundamentals of machine learning. Definitely worth the time and effort. I would have given it a 5 if it had any information on how to handle non numerical data like categorical or text features.,4,"['excellent course talking fundamentals machine learning', 'definitely worth time effort', 'would given 5 information handle non numerical data like categorical text features']"
machine-learning,8394,Great course. Explains the concepts very well.,5,"['great course', 'explains concepts well']"
machine-learning,8395,really comprehensive and extremely helpful course with lots of practical advices,5,['really comprehensive extremely helpful course lots practical advices']
machine-learning,8396,Great stuff :-),5,['great stuff :-)']
machine-learning,8397,Very good overview of ML for beginners.Each technique is very detailed and presented from intuition to pratice,4,"['good overview ml beginners', 'technique detailed presented intuition pratice']"
machine-learning,8398,Great Course to start exploring data science,5,['great course start exploring data science']
machine-learning,8399,Thank you for all.,5,['thank you for all']
machine-learning,8400,Very good materials and interactive approach!,5,['good materials interactive approach']
machine-learning,8401,"Overall, an awesome course. It covers many useful algorithms and approaches to machine learning, and presents the material in an easy to understand manner.The assignments really reinforce the material and give you a chance to try out the lessons learned in the lectures.The only downside to this course is that it doesn't cover some of the more theoretical aspects of machine learning. After participating in this course, it is natural to ask ""what questions can't we solve with machine learning?"" ""What defines something as machine learnable?"", or ""What are the mathematics behind this method?""These are small problems with an otherwise amazing course. In fact, I would say that this course is more useful than quite a few you can take an accredited university.",5,"['overall awesome course', 'covers many useful algorithms approaches machine learning presents material easy understand manner', 'assignments really reinforce material give chance try lessons learned lectures', 'downside course cover theoretical aspects machine learning', ""participating course natural ask questions can't solve machine learning"", 'defines something machine learnable', 'mathematics behind method', 'small problems otherwise amazing course', 'fact would say course useful quite take accredited university']"
machine-learning,8402,"Brilliant course. Masterfully taught, very well structured course that makes optimal use of the online teaching format, and teaches a lot of actually applicable skills if one's willing to put in the effort. I'm kind of at a loss for superlatives reallyI would say it was pure joy taking the course, but there were at least 10% frustration about my code not working or my brain refusing to understand some formula or other. Obviously those moments were worth no less, probably much more than the purely enjoyable and interesting ones in terms of knowledge and skills acquired.Anyone who is relatively new to machine learning - this is the perfect crash course introduction.",5,"['brilliant course', 'masterfully taught well structured course makes optimal use', ""online teaching format teaches lot actually applicable skills one's willing put effort"", 'kind loss superlatives reallyi would say', 'pure joy taking course least 10 frustration', 'code not working brain refusing understand formula', 'obviously moments worth no less probably much', 'purely enjoyable interesting ones terms knowledge skills acquired', 'anyone relatively new machine learning perfect crash course introduction']"
machine-learning,8403,Very thorough and well taught course. Thank you very much and congratulations.,5,"['thorough well taught course', 'thank much congratulations']"
machine-learning,8404,Wonderful lecture with easy understanding way to go into and then master the main algorithms. A lot of practical experiences involving with the algorithms are introduced. Very practical course.,5,"['wonderful lecture easy understanding way go master main algorithms', 'lot practical experiences involving algorithms introduced', 'very practical course']"
machine-learning,8405,Truly amazing !!Learned a lot in this course.,4,"['truly amazing', 'learned lot course']"
machine-learning,8406,great class for a mathematician looking to apply machine learning in the analysis of oil production and demand data,5,['great class mathematician looking apply machine learning analysis oil production demand data']
machine-learning,8407,i love machine learning. the course structure is awesome,4,"['love machine learning', 'course structure awesome']"
machine-learning,8408,Excellent course and instructor. I am proud that I completed successfully its first session back in 2011.,5,"['excellent course instructor', 'proud completed successfully first session back 2011']"
machine-learning,8409,Suitable for students with not much mathematics background. Very clear teaching. Assignments are quite helpful for building realstic understanding on algorithms.,5,"['suitable students not much mathematics background', 'very clear teaching', 'assignments quite helpful building realstic understanding algorithms']"
machine-learning,8410,It's a nice course! Dr. Andrew would make you as clear as possible to understand Machine Learning.,5,"[""it's a nice course"", 'dr', 'andrew would make clear possible understand machine learning']"
machine-learning,8411,"This course is a perfect tutorial for novice of machine learning. But the amount of knowledge is still far fromenough for further advancement. Prof. Ng teaches very well, I am desperately looking forward to his new courses on advance machine learning. PLEASE put out more advance courses on machine learning!",5,"['course perfect tutorial novice machine learning', 'amount knowledge still far fromenough advancement', 'prof', 'ng teaches well desperately looking forward new courses advance machine learning', 'please put advance courses machine learning']"
machine-learning,8412,A very complete course with very interesting and motivating activities.,5,['complete course interesting motivating activities']
machine-learning,8413,This was the first class I took and it was great. This course gave me a motivation touse Machine Learning in my business.,5,"['first class took great', 'course gave motivation touse machine learning business']"
machine-learning,8414,"Awesome!!!! Rated by lover of Maths, Engineering & Matlab!!!!",5,"['awesome', 'rated lover maths engineering matlab']"
machine-learning,8415,Muy bueno!!! me viene excelente para el proyecto de grado de mi MBA :D,5,"['muy bueno', 'viene excelente para el proyecto de grado de mi mba']"
machine-learning,8416,best course for ML!,5,['best course ml']
machine-learning,8417,"This course is one of the best I've taken. The videos are very clear, the assignments are challenging, but well within the scope of the course. Mixing great examples in the lectures with very detailed and comprehensive assignments, the student will experiment with several different algorithms for machine learning and understand how to optimize them to each different application. I can't overstate how great this course was!",5,"['course one best taken', 'videos clear assignments challenging well within scope course', 'mixing great examples lectures detailed comprehensive assignments', 'student experiment several different algorithms machine learning understand optimize different application', ""can't overstate great course""]"
machine-learning,8418,"Lots of great information, a good introduction to machine learning algorithms. I feel confident I can apply what I've learned to real problems and systems. Main complaint is I wish there were more programming exercises on applying ML algorithms to real problems and less on implementing the algorithms that in reality I'm probably going to just use from a library like scikit-learn.",4,"['lots great information good introduction machine learning algorithms', 'feel confident apply learned real problems systems', 'main complaint wish programming exercises applying ml algorithms', 'real problems less implementing algorithms reality', 'probably going use library like scikit learn']"
machine-learning,8419,Awesome introduction course for ML.,5,['awesome introduction course ml']
machine-learning,8420,Amazing !!,5,['amazing']
machine-learning,8421,Pure essence of awesomeness,5,['pure essence awesomeness']
